Variant,CAP Code,Make,Model,Variant Full Description,Model Year,Doors,Fuel,Body,Seats,Gearbox,Gears,BHP,Eng CC,CO2,Com-bined MPG,Vehicle List Price,Vehicle List Price Including Metallic Paint,Vehicle Total Disc, Vehicle OTR Price,VRB,P11D Price,POL,Mileage,Finance Rental,Service Rental,Net Rental,Dis-allowed VAT,Total inc Disallow VAT,Excess Rate,POL,Mileage,Finance Rental,Service Rental,Net Rental,Dis-allowed VAT,Total inc Disallow VAT,Excess Rate,Electric Range,Battery Capacity,RDE2
96378,AUA430S1B4SDTA4 7,Audi,A4,Audi A4 Diesel Saloon S4 TDI 341 Quattro Black Edition 4Dr Tiptronic,2020,4,Diesel,Saloon,5,Semi-auto,8,341,2967,185,39.2,41225,41225,4947,45119.6,0,50130,24,10000,799.65,22.84,822.49,79.97,902.46,7.55,36,15000,646.99,21.88,668.87,64.7,733.57,7.55,0,0,RDE 2
96379,AUA4301BC4SDTA4 7,Audi,A4,Audi A4 Diesel Saloon S4 TDI 341 Quattro Black Ed 4Dr Tiptronic [c+s],2020,4,Diesel,Saloon,5,Semi-auto,8,341,2967,186,39.2,42387.5,42387.5,5086.5,46347.2,0,51525,24,10000,820.79,22.84,843.62,82.08,925.7,7.55,36,15000,663.54,21.88,685.43,66.35,751.78,7.55,0,0,RDE 2
96398,MACX208SE5HPSM,Mazda,Cx-30,Mazda Cx-30 Hatchback 2.0 E-skyactiv X Mhev Se-l Lux 5Dr,2021,5,Petrol,Hatchback,5,Manual,6,186,1998,127,50.4,22391.67,22391.67,3134.83,23343.2,0,26870,24,10000,293.47,14.17,307.64,29.35,336.99,7.55,36,15000,268.55,19.51,288.05,26.86,314.91,7.55,0,0, 
96399,MACX208SE5HPSA,Mazda,Cx-30,Mazda Cx-30 Hatchback 2.0 E-skyactiv X Mhev Se-l Lux 5Dr Auto,2021,5,Petrol,Hatchback,5,Auto,6,186,1998,137,46.3,23641.67,23641.67,3309.83,24673.2,0,28370,24,10000,331.98,13.89,345.89,33.2,379.09,7.55,36,15000,298.74,19.19,317.93,29.87,347.8,7.55,0,0, 
96400,MACX208SX5HPSM,Mazda,Cx-30,Mazda Cx-30 Hatchback 2.0 E-skyactiv X Mhev Sport Lux 5Dr,2021,5,Petrol,Hatchback,5,Manual,6,186,1998,128,49.6,23641.67,23641.67,3309.83,24633.2,0,28370,24,10000,312.66,14.7,327.38,31.27,358.65,7.55,36,15000,284.95,20.41,305.35,28.5,333.85,7.55,0,0, 
96401,MACX208SX5HPSA,Mazda,Cx-30,Mazda Cx-30 Hatchback 2.0 E-skyactiv X Mhev Sport Lux 5Dr Auto,2021,5,Petrol,Hatchback,5,Auto,6,186,1998,138,46.3,24891.67,24891.67,3484.83,25963.2,0,29870,24,10000,351.85,14.38,366.25,35.19,401.44,7.55,36,15000,315.99,20.08,336.06,31.6,367.66,7.55,0,0, 
96402,MACX208GS5HPSM,Mazda,Cx-30,Mazda Cx-30 Hatchback 2.0 E-skyactiv X Mhev GT Sport 5Dr,2021,5,Petrol,Hatchback,5,Manual,6,186,1998,128,49.6,25141.67,25141.67,3519.83,26181.2,0,30170,24,10000,330.64,14.7,345.34,33.06,378.4,7.55,36,15000,301.34,20.4,321.74,30.13,351.87,7.55,0,0, 
96403,MACX208GS5HPSA,Mazda,Cx-30,Mazda Cx-30 Hatchback 2.0 E-skyactiv X Mhev GT Sport 5Dr Auto,2021,5,Petrol,Hatchback,5,Auto,6,186,1998,138,46.3,26391.67,26391.67,3694.83,27511.2,0,31670,24,10000,369.56,14.39,383.95,36.96,420.91,7.55,36,15000,332.61,20.08,352.68,33.26,385.94,7.55,0,0, 
96404,MACX208GS5HPSM4,Mazda,Cx-30,Mazda Cx-30 Hatchback 2.0 E-skyactiv X Mhev GT Sport 5Dr AWD,2021,5,Petrol,Hatchback,5,Manual,6,186,1998,137,46.3,26975,26975,3776.5,28113.2,0,32370,24,10000,391.08,14.67,405.76,39.11,444.87,7.55,36,15000,347.63,20.37,367.99,34.76,402.75,7.55,0,0, 
96405,MACX208GS5HPSA4,Mazda,Cx-30,Mazda Cx-30 Hatchback 2.0 E-skyactiv X Mhev GT Sport 5Dr Auto AWD,2021,5,Petrol,Hatchback,5,Auto,6,186,1998,149,42.8,28225,28225,3951.5,29403.2,0,33870,24,10000,418.82,14.37,433.21,41.88,475.09,7.55,36,15000,368.67,20.06,388.73,36.87,425.6,7.55,0,0, 
96406,MACX208GT5HPSM,Mazda,Cx-30,Mazda Cx-30 Hatchback 2.0 E-skyactiv X Mhev GT Sport Tech 5Dr,2021,5,Petrol,Hatchback,5,Manual,6,186,1998,128,49.6,25891.67,25891.67,3624.83,26955.2,0,31070,24,10000,352.4,14.68,367.1,35.24,402.34,7.55,36,15000,317.24,20.39,337.63,31.72,369.35,7.55,0,0, 
96407,MACX208GT5HPSA,Mazda,Cx-30,Mazda Cx-30 Hatchback 2.0 E-skyactiv X Mhev GT Sport Tech 5Dr Auto,2021,5,Petrol,Hatchback,5,Auto,6,186,1998,138,46.3,27141.67,27141.67,3799.83,28285.2,0,32570,24,10000,392.85,14.38,407.24,39.29,446.53,7.55,36,15000,348.99,20.06,369.05,34.9,403.95,7.55,0,0, 
96408,MACX208GT5HPSM4,Mazda,Cx-30,Mazda Cx-30 Hatchback 2.0 E-skyactiv X Mhev GT Sport Tech 5Dr AWD,2021,5,Petrol,Hatchback,5,Manual,6,186,1998,137,46.3,27725,27725,3881.5,28887.2,0,33270,24,10000,414.38,14.66,429.05,41.44,470.49,7.55,36,15000,364,20.36,384.36,36.4,420.76,7.55,0,0, 
96409,MACX208GT5HPSA4,Mazda,Cx-30,Mazda Cx-30 Hatchback 2.0 E-skyactiv X Mhev GT Sport Tech 5Dr Auto AWD,2021,5,Petrol,Hatchback,5,Auto,6,186,1998,149,42.8,28975,28975,4056.5,30177.2,0,34770,24,10000,441.27,14.36,455.63,44.13,499.76,7.55,36,15000,385.37,20.05,405.41,38.54,443.95,7.55,0,0, 
96425,AUQ220SQ25EPTA4 1,Audi,Q2,Audi Q2 Estate SQ2 Quattro 5Dr S Tronic,2020,5,Petrol,Estate,5,Semi-auto,7,300,1984,188,33.6,32366.67,32366.67,1132.83,39066.6,0,39500,24,10000,683.3,20.73,704.03,68.33,772.36,7.55,36,15000,559.26,19.65,578.91,55.93,634.84,7.55,0,0, 
96426,AUQ220Q2S5EPTA4 1,Audi,Q2,Audi Q2 Estate SQ2 Quattro 5Dr S Tronic [c+s Pack],2020,5,Petrol,Estate,5,Semi-auto,7,300,1984,188,33.6,33195.83,33195.83,1161.85,40026.77,0,40495,24,10000,716.5,20.72,737.23,71.65,808.88,7.55,36,15000,592.63,19.64,612.28,59.26,671.54,7.55,0,0, 
96427,AUQ220SQB5EPTA4 1,Audi,Q2,Audi Q2 Estate SQ2 Quattro Black Edition 5Dr S Tronic,2020,5,Petrol,Estate,5,Semi-auto,7,300,1984,189,33.2,34195.83,34195.83,1196.85,41184.77,0,41695,24,10000,733.38,21.93,755.33,73.34,828.67,7.55,36,15000,606.86,20.91,627.77,60.69,688.46,7.55,0,0, 
96428,AUQ220SCE5EPTA4 1,Audi,Q2,Audi Q2 Estate SQ2 Quattro Black Edition 5Dr S Tronic [c+s Pack],2020,5,Petrol,Estate,5,Semi-auto,7,300,1984,190,33.2,35025,35025,1225.87,42144.95,0,42690,24,10000,753.72,21.93,775.65,75.37,851.02,7.55,36,15000,622.6,20.91,643.51,62.26,705.77,7.55,0,0, 
96429,AUQ220SVO5EPTA4 1,Audi,Q2,Audi Q2 Estate SQ2 Quattro Vorsprung 5Dr S Tronic,2020,5,Petrol,Estate,5,Semi-auto,7,300,1984,192,33.2,37783.33,37783.33,1322.41,45779.09,0,46000,24,10000,870.77,21.92,892.69,87.08,979.77,7.55,36,15000,705.92,20.89,726.81,70.59,797.4,7.55,0,0, 
96432,AUQS20SCS5EPTA4,Audi,Q5,Audi Q5 Sportback 45 Tfsi Quattro Sport 5Dr S Tronic [c+s],2020,5,Petrol,Estate,5,Semi-auto,7,265,1984,192,32.1,40212.5,40212.5,3619.12,45938.05,0,48915,24,10000,764.51,12.57,777.07,76.45,853.52,7.55,36,15000,615.42,13.3,628.73,61.54,690.27,7.55,0,0, 
96433,AUQS20SLC5EPTA4,Audi,Q5,Audi Q5 Sportback 45 Tfsi Quattro S Line 5Dr S Tronic [c+s],2020,5,Petrol,Estate,5,Semi-auto,7,265,1984,197,31.4,42337.5,42337.5,3810.37,48258.55,0,51465,24,10000,794.94,13.62,808.54,79.49,888.03,7.55,36,15000,639.9,14.39,654.29,63.99,718.28,7.55,0,0, 
96434,AUQS20EDC5EPTA4,Audi,Q5,Audi Q5 Sportback Special Editions 45 Tfsi Quattro Edition 1 5Dr S Tronic [c+s],2020,5,Petrol,Estate,5,Semi-auto,7,265,1984,201,31.4,46087.5,46087.5,4147.87,52353.55,0,55965,24,10000,896.66,16.43,913.1,89.67,1002.77,7.55,36,15000,714.45,17.36,731.8,71.45,803.25,7.55,0,0, 
96435,AUQS20SCS5EDTA4,Audi,Q5,Audi Q5 Diesel Sportback 40 TDI Quattro Sport 5Dr S Tronic [c+s],2020,5,Diesel,Estate,5,Semi-auto,7,204,1968,166,42.8,40016.67,40016.67,3601.5,44944.19,0,48680,24,10000,732.42,12.98,745.39,73.24,818.63,7.55,36,15000,588.61,13.71,602.32,58.86,661.18,7.55,0,0,RDE 2
96436,AUQS20SLC5EDTA4,Audi,Q5,Audi Q5 Diesel Sportback 40 TDI Quattro S Line 5Dr S Tronic [c+s],2020,5,Diesel,Estate,5,Semi-auto,7,204,1968,170,41.5,42141.67,42141.67,3792.75,47264.69,0,51230,24,10000,765.46,14.02,779.49,76.55,856.04,7.55,36,15000,614.85,14.78,629.63,61.49,691.12,7.55,0,0,RDE 2
96437,AUQS20EDC5EDTA4,Audi,Q5,Audi Q5 Sportback Special Editions 40 TDI Quattro Edition 1 5Dr S Tronic [c+s],2020,5,Diesel,Estate,5,Semi-auto,7,204,1968,173,41.5,45891.67,45891.67,4130.25,51699.69,0,55730,24,10000,883.52,16.84,900.36,88.35,988.71,7.55,36,15000,700.46,17.78,718.24,70.05,788.29,7.55,0,0,RDE 2
96438,AUQS30SQC5EDTA4,Audi,Q5,Audi Q5 Diesel Sportback SQ5 TDI Quattro 5Dr Tiptronic [c+s],2020,5,Diesel,Estate,5,Semi-auto,8,341,2967,216,33.6,50587.5,50587.5,4552.87,57267.55,0,61365,24,10000,858.65,25.88,884.53,85.87,970.4,7.55,36,15000,699.26,25.41,724.66,69.93,794.59,7.55,0,0,RDE 2
96440,VWCY15   5EPTM,Volkswagen,Caddy,Volkswagen Caddy Estate 1.5 TSI 5Dr,2020,5,Petrol,Estate,5,Manual,6,114,1498,144,49.6,20280,20280,2839.2,21969.56,0,25104,24,10000,308.01,12.44,320.46,30.8,351.26,7.55,36,15000,274.18,12.64,286.82,27.42,314.24,7.55,0,0, 
96441,VWCY15LIF5EPTA,Volkswagen,Caddy,Volkswagen Caddy Estate 1.5 TSI Life 5Dr DSG,2020,5,Petrol,Estate,5,Semi-auto,7,114,1498,151,49.6,24190,24190,3386.6,26339.68,0,29796,24,10000,418.54,12.01,430.56,41.85,472.41,7.55,36,15000,356.2,12.18,368.38,35.62,404,7.55,0,0, 
96442,VWCY20   5EDTM,Volkswagen,Caddy,Volkswagen Caddy Diesel Estate 2.0 TDI 5Dr,2020,5,Diesel,Estate,5,Manual,6,102,1968,126,60.1,21645,21645,3030.3,23338.24,0,26742,24,10000,323.19,12.15,335.34,32.32,367.66,7.55,36,15000,285.08,13.72,298.78,28.51,327.29,7.55,0,0,RDE 2
96443,VWCY20   5EDTA,Volkswagen,Caddy,Volkswagen Caddy Diesel Estate 2.0 TDI 122 5Dr DSG,2020,5,Diesel,Estate,5,Semi-auto,7,122,1968,134,61.4,24345,24345,3408.3,26164.64,0,29982,24,10000,401.11,13.21,414.33,40.11,454.44,7.55,36,15000,344.84,13.17,358,34.48,392.48,7.55,0,0,RDE 2
96444,VWCY20LIF5EDTM,Volkswagen,Caddy,Volkswagen Caddy Diesel Estate 2.0 TDI Life 5Dr,2020,5,Diesel,Estate,5,Manual,6,102,1968,128,60.1,23805,23805,3332.7,25567.36,0,29334,24,10000,373.33,12.13,385.47,37.33,422.8,7.55,36,15000,322.55,13.7,336.24,32.26,368.5,7.55,0,0,RDE 2
96445,VWCY202LI5EDTM,Volkswagen,Caddy,Volkswagen Caddy Diesel Estate 2.0 TDI 122 Life 5Dr,2020,5,Diesel,Estate,5,Manual,6,122,1968,127,60.1,24755,24755,3465.7,26547.76,0,30474,24,10000,393.72,12.13,405.87,39.37,445.24,7.55,36,15000,338.31,13.69,351.99,33.83,385.82,7.55,0,0,RDE 2
96446,VWCY202LI5EDTA,Volkswagen,Caddy,Volkswagen Caddy Diesel Estate 2.0 TDI 122 Life 5Dr DSG,2020,5,Diesel,Estate,5,Semi-auto,7,122,1968,135,61.4,26505,26505,3710.7,28393.76,0,32574,24,10000,452.8,13.2,466.01,45.28,511.29,7.55,36,15000,383.44,13.16,396.6,38.34,434.94,7.55,0,0,RDE 2
96447,VWCI15   5EPTM,Volkswagen,Caddy Maxi,Volkswagen Caddy Maxi Estate 1.5 TSI 5Dr,2020,5,Petrol,Estate,7,Manual,6,114,1498,133,48.7,21410,21410,2997.4,23135.72,0,26460,24,10000,326.08,12.44,338.52,32.61,371.13,7.55,36,15000,289.23,12.64,301.85,28.92,330.77,7.55,0,0, 
96448,VWCI15LIF5EPTA,Volkswagen,Caddy Maxi,Volkswagen Caddy Maxi Estate 1.5 TSI Life 5Dr DSG,2020,5,Petrol,Estate,7,Semi-auto,7,114,1498,156,48.7,25320,25320,3544.8,27505.84,0,31152,24,10000,436.6,12.01,448.61,43.66,492.27,7.55,36,15000,371.8,12.18,383.99,37.18,421.17,7.55,0,0, 
96449,VWCI20   5EDTM,Volkswagen,Caddy Maxi,Volkswagen Caddy Maxi Diesel Estate 2.0 TDI 5Dr,2020,5,Diesel,Estate,7,Manual,6,102,1968,132,60.1,22775,22775,3188.5,24544.4,0,28098,24,10000,352.8,13.8,366.59,35.28,401.87,7.55,36,15000,309.66,15.42,325.08,30.97,356.05,7.55,0,0,RDE 2
96450,VWCI20   5EDTA,Volkswagen,Caddy Maxi,Volkswagen Caddy Maxi Diesel Estate 2.0 TDI 122 5Dr DSG,2020,5,Diesel,Estate,7,Semi-auto,7,122,1968,139,61.4,25475,25475,3566.5,27330.8,0,31338,24,10000,419.14,14.87,434.01,41.91,475.92,7.55,36,15000,359.84,14.88,374.71,35.98,410.69,7.55,0,0,RDE 2
96451,VWCI20LIF5EDTM,Volkswagen,Caddy Maxi,Volkswagen Caddy Maxi Diesel Estate 2.0 TDI Life 5Dr,2020,5,Diesel,Estate,7,Manual,6,102,1968,133,60.1,24935,24935,3490.9,26773.52,0,30690,24,10000,404.49,13.78,418.27,40.45,458.72,7.55,36,15000,348.86,15.41,364.26,34.89,399.15,7.55,0,0,RDE 2
96452,VWCI202LI5EDTM,Volkswagen,Caddy Maxi,Volkswagen Caddy Maxi Diesel Estate 2.0 TDI 122 Life 5Dr,2020,5,Diesel,Estate,7,Manual,6,122,1968,132,60.1,25885,25885,3623.9,27753.92,0,31830,24,10000,425.53,13.78,439.31,42.55,481.86,7.55,36,15000,364.83,15.43,380.25,36.48,416.73,7.55,0,0,RDE 2
96453,VWCI202LI5EDTA,Volkswagen,Caddy Maxi,Volkswagen Caddy Maxi Diesel Estate 2.0 TDI 122 Life 5Dr DSG,2020,5,Diesel,Estate,7,Semi-auto,7,122,1968,140,61.4,27635,27635,3868.9,29559.92,0,33930,24,10000,470.83,14.87,485.69,47.08,532.77,7.55,36,15000,398.75,14.86,413.61,39.88,453.49,7.55,0,0,RDE 2
96456,NMZS10EXC5HPTM  1,MG,ZS,MG ZS Hatchback 1.0T GDi Exclusive 5Dr,2021,5,Petrol,Hatchback,5,Manual,6,111,999,149,42.7,16394.58,16394.58,2623.13,17123.23,0,20020,24,10000,271.23,17.4,288.63,27.12,315.75,7.55,36,15000,230.8,18.86,249.67,23.08,272.75,7.55,0,0, 
96457,DASS10ESS5HPTM  2,Dacia,Sandero Stepway,Dacia Sandero Stepway Hatchback 1.0 TCe Essential 5Dr,2021,5,Petrol,Hatchback,5,Manual,6,91,999,127,50.4,9929.17,9929.17,0,12744.96,0,12510,24,10000,217,13.06,230.06,21.7,251.76,7.55,36,15000,186.41,15.06,201.46,18.64,220.1,7.55,0,0, 
96458,DASS10ESS5HBTM  2,Dacia,Sandero Stepway,Dacia Sandero Stepway Hatchback 1.0 TCe Bi-fuel Essential 5Dr,2021,5,Petrol/LPG,Hatchback,5,Manual,6,100,999,131,48.7,9904.17,9904.17,0,12744.96,0,12480,24,10000,221.99,13.05,235.06,22.2,257.26,7.55,36,15000,192,15.05,207.04,19.2,226.24,7.55,0,0, 
96459,DASS10COM5HPTM  2,Dacia,Sandero Stepway,Dacia Sandero Stepway Hatchback 1.0 TCe Comfort 5Dr,2021,5,Petrol,Hatchback,5,Manual,6,91,999,127,50.4,11262.5,11262.5,0,14344.96,0,14110,24,10000,245.29,13.05,258.34,24.53,282.87,7.55,36,15000,209.77,15.05,224.81,20.98,245.79,7.55,0,0, 
96460,DASS10COM5HPTA  2,Dacia,Sandero Stepway,Dacia Sandero Stepway Hatchback 1.0 TCe Comfort 5Dr CVT,2021,5,Petrol,Hatchback,5,Auto,1,91,999,140,45.6,12479.17,12479.17,0,15844.96,0,15570,24,10000,293.89,12.74,306.63,29.39,336.02,7.55,36,15000,246.15,14.7,260.85,24.62,285.47,7.55,0,0, 
96461,DASS10COM5HBTM  2,Dacia,Sandero Stepway,Dacia Sandero Stepway Hatchback 1.0 TCe Bi-fuel Comfort 5Dr,2021,5,Petrol/LPG,Hatchback,5,Manual,6,100,999,131,48.7,11237.5,11237.5,0,14344.96,0,14080,24,10000,251.18,13.04,264.24,25.12,289.36,7.55,36,15000,216.08,15.03,231.12,21.61,252.73,7.55,0,0, 
96462,DASS10PRE5HPTM  2,Dacia,Sandero Stepway,Dacia Sandero Stepway Hatchback 1.0 TCe Prestige 5Dr,2021,5,Petrol,Hatchback,5,Manual,6,91,999,127,50.4,11929.17,11929.17,0,15144.96,0,14910,24,10000,261.15,13.05,274.19,26.12,300.31,7.55,36,15000,222.3,15.04,237.34,22.23,259.57,7.55,0,0, 
96463,DASS10PRE5HPTA  2,Dacia,Sandero Stepway,Dacia Sandero Stepway Hatchback 1.0 TCe Prestige 5Dr CVT,2021,5,Petrol,Hatchback,5,Auto,1,91,999,139,45.6,13145.83,13145.83,0,16644.96,0,16369.99,24,10000,309.35,12.73,322.1,30.94,353.04,7.55,36,15000,258.5,14.69,273.19,25.85,299.04,7.55,0,0, 
96464,DASS10PRE5HBTM  2,Dacia,Sandero Stepway,Dacia Sandero Stepway Hatchback 1.0 TCe Bi-fuel Prestige 5Dr,2021,5,Petrol/LPG,Hatchback,5,Manual,6,100,999,130,48.7,11937.5,11937.5,0,15144.96,0,14920,24,10000,259.01,13.05,272.05,25.9,297.95,7.55,36,15000,222.6,15.04,237.64,22.26,259.9,7.55,0,0, 
96465,SSKO16UL 5EDTA  4,Ssangyong,Korando,Ssangyong Korando Diesel Estate 1.6 D Ultimate 5Dr Auto,2021,5,Diesel,Estate,5,Semi-auto,6,136,1597,164,45.2,24837.5,24837.5,0,30895,0,30285,24,10000,566.4,22.84,589.26,56.64,645.9,7.55,36,15000,463.78,24.09,487.88,46.38,534.26,7.55,0,0,RDE 2
96466,VWAR20R325HPTA4 1,Volkswagen,Arteon,Volkswagen Arteon Fastback 2.0 TSI R 5Dr 4MOTION DSG,2021,5,Petrol,Hatchback,5,Semi-auto,7,320,1984,208,33.2,44250,44250,5752.5,48198,0,53735,24,10000,945.89,19.51,965.39,94.59,1059.98,7.55,36,15000,769.5,19.78,789.27,76.95,866.22,7.55,0,0, 
96467,CUAA20VZ15EPTA4,Cupra,Ateca,Cupra Ateca Estate 2.0 TSI VZ1 5Dr DSG 4Drive,2021,5,Petrol,Estate,5,Semi-auto,7,300,1984,202,29.7,32995.83,32995.83,4289.45,35837.64,0,39595,24,10000,557.62,18.33,575.95,55.76,631.71,7.55,36,15000,453.19,22.84,476.05,45.32,521.37,7.55,0,0, 
96468,CUAA20VZ25EPTA4,Cupra,Ateca,Cupra Ateca Estate 2.0 TSI VZ2 5Dr DSG 4Drive,2021,5,Petrol,Estate,5,Semi-auto,7,300,1984,202,29.7,34762.5,34762.5,4519.12,37682.05,0,41715,24,10000,604.95,18.32,623.27,60.5,683.77,7.55,36,15000,497.52,22.82,520.35,49.75,570.1,7.55,0,0, 
96469,CUAA20VZ35EPTA4,Cupra,Ateca,Cupra Ateca Estate 2.0 TSI VZ3 5Dr DSG 4Drive,2021,5,Petrol,Estate,5,Semi-auto,7,300,1984,202,29.7,37591.67,37591.67,4886.91,40635.7,0,45110,24,10000,652.78,18.32,671.09,65.28,736.37,7.55,36,15000,535.46,22.83,558.28,53.55,611.83,7.55,0,0, 
96470,AU3S20SN45EPTA4,Audi,Q3,Audi Q3 Sportback 45 Tfsi 245 Quattro S Line 5Dr S Tronic,2021,5,Petrol,Estate,5,Semi-auto,7,245,1984,195,32.1,34391.67,34391.67,0,43296,0,41930,24,10000,770.68,17.41,788.08,77.07,865.15,7.55,36,15000,636.18,16.24,652.4,63.62,716.02,7.55,0,0, 
96471,AU3S20SO45EPTA4,Audi,Q3,Audi Q3 Sportback 45 Tfsi 245 Quattro S Line 5Dr S Tronic [c+s Pack],2021,5,Petrol,Estate,5,Semi-auto,7,245,1984,195,32.1,35387.5,35387.5,0,44491,0,43125,24,10000,792.37,17.41,809.78,79.24,889.02,7.55,36,15000,653.66,16.24,669.89,65.37,735.26,7.55,0,0, 
96472,AU3S20BD45EPTA4,Audi,Q3,Audi Q3 Sportback 45 Tfsi 245 Quattro Black Edition 5Dr S Tronic,2021,5,Petrol,Estate,5,Semi-auto,7,245,1984,195,32.1,35516.67,35516.67,0,44646,0,43280,24,10000,779.53,17.33,796.86,77.95,874.81,7.55,36,15000,646.42,16.15,662.55,64.64,727.19,7.55,0,0, 
96473,AU3S20B4C5EPTA4,Audi,Q3,Audi Q3 Sportback 45 Tfsi 245 Quattro Black Edn 5Dr S Tronic [c+s],2021,5,Petrol,Estate,5,Semi-auto,7,245,1984,195,32.1,36512.5,36512.5,0,45841,0,44475,24,10000,801.26,17.33,818.58,80.13,898.71,7.55,36,15000,663.9,16.14,680.05,66.39,746.44,7.55,0,0, 
96481,AUQ320SN45EPTA4 2,Audi,Q3,Audi Q3 Estate 45 Tfsi 245 Quattro S Line 5Dr S Tronic,2021,5,Petrol,Estate,5,Semi-auto,7,245,1984,195,32.1,33433.33,33433.33,0,42146,0,40780,24,10000,767.19,17.41,784.59,76.72,861.31,7.55,36,15000,629.74,16.24,645.97,62.97,708.94,7.55,0,0, 
96482,AUQ320SO45EPTA4 2,Audi,Q3,Audi Q3 Estate 45 Tfsi 245 Quattro S Line 5Dr S Tronic [c+s Pack],2021,5,Petrol,Estate,5,Semi-auto,7,245,1984,195,32.1,34429.17,34429.17,0,43341,0,41975,24,10000,791.54,17.41,808.94,79.15,888.09,7.55,36,15000,648.42,16.24,664.64,64.84,729.48,7.55,0,0, 
96483,AUQ320BD45EPTA4 2,Audi,Q3,Audi Q3 Estate 45 Tfsi 245 Quattro Black Edition 5Dr S Tronic,2021,5,Petrol,Estate,5,Semi-auto,7,245,1984,195,32.1,34558.33,34558.33,0,43496,0,42130,24,10000,776.05,17.32,793.38,77.61,870.99,7.55,36,15000,639.98,16.15,656.12,64,720.12,7.55,0,0, 
96484,AUQ320B4C5EPTA4 2,Audi,Q3,Audi Q3 Estate 45 Tfsi 245 Quattro Black Edn 5Dr S Tronic [c+s],2021,5,Petrol,Estate,5,Semi-auto,7,245,1984,196,32.1,35554.17,35554.17,0,44691,0,43325,24,10000,799.54,17.32,816.85,79.95,896.8,7.55,36,15000,658.66,16.15,674.79,65.87,740.66,7.55,0,0, 
96486,TOCH20GSP5HHIA  1,Toyota,C-hr,Toyota C-hr Hatchback 2.0 Hybrid GR Sport 5Dr CVT,2020,5,Petrol/Electric Hybrid,Hatchback,5,Auto,1,184,1987,120,53.3,28032.5,28032.5,4765.52,28871.37,0,34365,24,10000,387.85,14.1,401.96,38.79,440.75,7.55,36,15000,343.78,15.83,359.62,34.38,394,7.55,0,1.4, 
96487,TOCH20GSL5HHIA  1,Toyota,C-hr,Toyota C-hr Hatchback 2.0 Hybrid GR Sport 5Dr CVT [leather],2020,5,Petrol/Electric Hybrid,Hatchback,5,Auto,1,184,1987,120,53.3,29028.33,29028.33,4934.81,29863.21,0,35560,24,10000,403.55,14.1,417.65,40.36,458.01,7.55,36,15000,356.7,15.83,372.54,35.67,408.21,7.55,0,1.4, 
96488,TOCH20GLJ5HHIA  1,Toyota,C-hr,Toyota C-hr Hatchback 2.0 Hybrid GR Sport 5Dr CVT [leather/jbl],2020,5,Petrol/Electric Hybrid,Hatchback,5,Auto,1,184,1987,120,53.3,29607.5,29607.5,5033.27,30440.07,0,36255,24,10000,416.76,14.1,430.86,41.68,472.54,7.55,36,15000,366.7,15.83,382.52,36.67,419.19,7.55,0,1.4, 
96489,TOCH18GSP5HHIA  1,Toyota,C-hr,Toyota C-hr Hatchback 1.8 Hybrid GR Sport 5Dr CVT,2020,5,Petrol/Electric Hybrid,Hatchback,5,Auto,1,122,1798,112,53.3,26682.5,26682.5,4536.02,27526.77,0,32745,24,10000,370.99,13.3,384.31,37.1,421.41,7.55,36,15000,328.64,15.23,343.88,32.86,376.74,7.55,0,0.75, 
96490,TOCH18GLJ5HHIA  1,Toyota,C-hr,Toyota C-hr Hatchback 1.8 Hybrid GR Sport 5Dr CVT [leather/jbl],2020,5,Petrol/Electric Hybrid,Hatchback,5,Auto,1,122,1798,112,53.3,28257.5,28257.5,4803.77,29095.47,0,34635,24,10000,399.93,13.3,413.22,39.99,453.21,7.55,36,15000,351.81,15.23,367.04,35.18,402.22,7.55,0,0.75, 
96491,TOCH18GSL5HHIA  1,Toyota,C-hr,Toyota C-hr Hatchback 1.8 Hybrid GR Sport 5Dr CVT [leather],2020,5,Petrol/Electric Hybrid,Hatchback,5,Auto,1,122,1798,112,53.3,27678.33,27678.33,4705.31,28518.61,0,33940,24,10000,386.69,13.3,400,38.67,438.67,7.55,36,15000,341.83,15.23,357.07,34.18,391.25,7.55,0,0.75, 
96492,MA6 20KUE4SPIM  3,Mazda,6,Mazda6 Saloon Special Edition 2.0 Skyactiv G Kuro Edition 4Dr,2021,4,Petrol,Saloon,5,Manual,6,165,1998,152,42.2,24241.67,24241.67,0,29700,0,29090,24,10000,598.14,17.97,616.12,59.81,675.93,7.55,36,15000,474.46,20.36,494.8,47.45,542.25,7.55,0,0, 
96502,MA6 20KUE5EPIM  4,Mazda,6,Mazda6 Tourer Special Edition 2.0 Skyactiv G Kuro Edition 5Dr,2021,5,Petrol,Estate,5,Manual,6,165,1998,155,41.5,25075,25075,0,30700,0,30090,24,10000,605.89,17.97,623.87,60.59,684.46,7.55,36,15000,482.4,20.37,502.75,48.24,550.99,7.55,0,0, 
96509,BM2S20MS 4SPTA,BMW,2 Series,BMW 2 Series Gran Coupe 220i M Sport 4Dr Step Auto,2020,4,Petrol,Saloon,5,Semi-auto,7,178,1998,140,55.4,27162.5,27733.34,0,34380.01,0,33445,24,10000,572.22,8.98,581.19,57.22,638.41,7.55,36,15000,479.41,7.35,486.76,47.94,534.7,7.55,0,0, 
