Variant,CAP Code,Make,Model,Variant Full Description,Model Year,Doors,Fuel,Body,Seats,Gearbox,Gears,BHP,Eng CC,CO2,Com-bined MPG,Vehicle List Price,Vehicle List Price Including Metallic Paint,Vehicle Total Disc, Vehicle OTR Price,VRB,P11D Price,POL,Mileage,Finance Rental,Service Rental,Net Rental,Dis-allowed VAT,Total inc Disallow VAT,Excess Rate,POL,Mileage,Finance Rental,Service Rental,Net Rental,Dis-allowed VAT,Total inc Disallow VAT,Excess Rate,Electric Range,Battery Capacity,RDE2
54789,MESP2094RHZDTA2 5  L,Mercedes-benz,Sprinter,Mercedes-benz Sprinter 319CDI L4 Diesel RWD 3.5t H3 [2.0] Premium Crew Van 9G-Tr,2021,0,Diesel,Crew Bus,6, ,9,190,1950,0,0,54890,54890,5214.55,52083.36,7410.15,65868,24,20000,1008.62,0,1008.63,0,0,15.75,24,30000,1050.65,0,1050.65,0,0,15.05,0,0, 
54790,MESP2094RHZDTM2 5  L,Mercedes-benz,Sprinter,Mercedes-benz Sprinter 319CDI L4 Diesel RWD 3.5t H3 [2.0] Premium Crew Van,2021,0,Diesel,Crew Bus,6, ,6,190,1950,0,0,52860,52860,5021.7,50207.64,7136.1,63432,24,20000,972.38,0,972.38,0,0,15.05,24,30000,1012.53,0,1012.53,0,0,14.7,0,0, 
54791,MESP2094PR9DTA2 5  L,Mercedes-benz,Sprinter,Mercedes-benz Sprinter 319CDI L4 Diesel RWD 3.5t H3 [2.0] Premium Van 9G-Tronic,2021,0,Diesel,Extra High Roof,3, ,9,190,1950,0,0,53175,53175,5051.62,50498.69,7178.63,63810,24,20000,980.34,0,980.34,0,0,15.4,24,30000,1021.43,0,1021.43,0,0,14.7,0,0, 
54792,MESP2093PRHDTA4 5  L,Mercedes-benz,Sprinter,Mercedes-benz Sprinter 319CDI L3 Diesel AWD 3.5t H2 [2.0] Premium Van 9G-Tronic,2021,0,Diesel,High Volume/High Roof Van,3, ,9,190,1950,0,0,54395,54395,5167.52,52931.45,6255.43,65274,24,20000,992.45,0,992.45,0,0,16.45,24,30000,1036.34,0,1036.34,0,0,16.1,0,0, 
54793,MESP2093HPZDTA4 5  L,Mercedes-benz,Sprinter,Mercedes-benz Sprinter 319CDI L3 Diesel AWD 3.5t H3 [2.0] Premium Crew Van 9G-Tr,2021,0,Diesel,Crew Bus,6, ,9,190,1950,0,0,57705,57705,5481.97,56069.33,6636.08,69246,24,20000,1067.57,0,1067.58,0,0,17.5,24,30000,1114.27,0,1114.27,0,0,16.45,0,0, 
54794,MESP2093PRZDTA4 5  L,Mercedes-benz,Sprinter,Mercedes-benz Sprinter 319CDI L3 Diesel AWD 3.5t H2 [2.0] Premium Crew Van 9G-Tr,2021,0,Diesel,Crew Bus,6, ,9,190,1950,0,0,56110,56110,5330.45,54557.28,6452.65,67332,24,20000,1022.14,0,1022.14,0,0,17.15,24,30000,1067.89,0,1067.89,0,0,16.1,0,0, 
54795,MESP2093PR9DTA4 5  L,Mercedes-benz,Sprinter,Mercedes-benz Sprinter 319CDI L3 Diesel AWD 3.5t H3 [2.0] Premium Van 9G-Tronic,2021,0,Diesel,Extra High Roof,3, ,9,190,1950,0,0,55990,55990,5319.05,54443.52,6438.85,67188,24,20000,1037.9,0,1037.9,0,0,16.8,24,30000,1082.72,0,1082.72,0,0,16.1,0,0, 
54796,MESP2052PFVDTA2 5  L,Mercedes-benz,Sprinter,Mercedes-benz Sprinter 315CDI L2 Diesel FWD 3.5t H1 Premium Van 9G-Tronic,2021,0,Diesel,Van,3, ,9,150,1950,0,0,42970,42970,4082.15,41069.28,5800.95,51564,24,20000,716.13,0,716.13,0,0,14.35,24,30000,754.41,0,754.41,0,0,13.65,0,0, 
54797,MESP2051PFVDTA2 5  L,Mercedes-benz,Sprinter,Mercedes-benz Sprinter 315CDI L1 Diesel FWD 3.5t H1 Premium Van 9G-Tronic,2021,0,Diesel,Van,3, ,9,150,1950,0,0,41225,41225,3916.37,39456.89,5565.38,49470,24,20000,672.89,0,672.89,0,0,14,24,30000,710.24,0,710.24,0,0,13.3,0,0, 
54798,MESP2051PFVDTM2 5  L,Mercedes-benz,Sprinter,Mercedes-benz Sprinter 315CDI L1 Diesel FWD 3.5t H1 Premium Van,2021,0,Diesel,Van,3, ,6,150,1950,0,0,39295,39295,3733.02,37673.57,5304.83,47154,24,20000,639.75,0,639.75,0,0,13.3,24,30000,675.22,0,675.23,0,0,12.95,0,0, 
54799,MESP2052PFVDTM2 5  L,Mercedes-benz,Sprinter,Mercedes-benz Sprinter 315CDI L2 Diesel FWD 3.5t H1 Premium Van,2021,0,Diesel,Van,3, ,6,150,1950,0,0,41040,41040,3898.8,39285.96,5540.4,49248,24,20000,682.99,0,682.99,0,0,13.65,24,30000,719.4,0,719.4,0,0,12.95,0,0, 
54856,NIIN23523KTDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L2 Diesel 2.3 dci 130ps Tekna Tipper,2021,0,Diesel,Tipper,3, ,6,130,2298,0,0,36960,36960,5174.4,38487.72,5544,44352,24,20000,605.09,0,605.09,0,0,10.15,24,30000,632.15,0,632.16,0,0,9.8,0,0, 
54857,NIIN23323KTDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L2 Diesel 2.3 dci 130ps Tekna+ Tipper,2021,0,Diesel,Tipper,3, ,6,130,2298,0,0,37460,37460,5244.4,39003.72,5619,44952,24,20000,616.66,0,616.66,0,0,10.15,24,30000,643.74,0,643.74,0,0,9.8,0,0, 
54858,NIIN2353ARTDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L2 Diesel 2.3 dci 145ps Acenta Tipper,2021,0,Diesel,Tipper,3, ,6,145,2298,0,0,36060,36060,5048.4,37558.92,5409,43272,24,20000,615.59,0,615.6,0,0,9.45,24,30000,640.82,0,640.82,0,0,9.1,0,0, 
54859,NIIN23524KTDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L2 Diesel 2.3 dci 145ps Tekna Tipper,2021,0,Diesel,Tipper,3, ,6,145,2298,0,0,37260,37260,5216.4,38797.32,5589,44712,24,20000,607.18,0,607.18,0,0,10.5,24,30000,635.19,0,635.19,0,0,9.8,0,0, 
54860,NIIN23324KTDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L2 Diesel 2.3 dci 145ps Tekna+ Tipper,2021,0,Diesel,Tipper,3, ,6,145,2298,0,0,37760,37760,5286.4,39313.32,5664,45312,24,20000,618.75,0,618.76,0,0,10.5,24,30000,646.78,0,646.78,0,0,9.8,0,0, 
54861,NIIN2356ARTDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L2 Diesel 2.3 dci 165ps Acenta Tipper,2021,0,Diesel,Tipper,3, ,6,165,2298,0,0,37410,37410,5237.4,38952.12,5611.5,44892,24,20000,646.03,0,646.04,0,0,9.8,24,30000,672.19,0,672.19,0,0,9.1,0,0, 
54862,NIIN23526STDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L2 Diesel 2.3 dci 165ps Tekna Tipper,2021,0,Diesel,Tipper,3, ,6,165,2298,0,0,38610,38610,5405.4,40190.52,5791.5,46332,24,20000,638.53,0,638.54,0,0,10.5,24,30000,666.54,0,666.55,0,0,9.8,0,0, 
54863,NIIN23326KTDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L2 Diesel 2.3 dci 165ps Tekna+ Tipper,2021,0,Diesel,Tipper,3, ,6,165,2298,0,0,39110,39110,5475.4,40706.52,5866.5,46932,24,20000,649.19,0,649.19,0,0,10.5,24,30000,677.2,0,677.2,0,0,10.15,0,0, 
54864,NIIN2353ATTDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L2 Diesel 2.3 dci 130ps Acenta Tipper [trw],2021,0,Diesel,Tipper,3, ,6,130,2298,0,0,36610,36610,5125.4,38126.52,5491.5,43932,24,20000,631.42,0,631.43,0,0,9.1,24,30000,655.71,0,655.71,0,0,9.1,0,0, 
54865,NIIN23523WTDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L2 Diesel 2.3 dci 130ps Tekna Tipper [trw],2021,0,Diesel,Tipper,3, ,6,130,2298,0,0,37810,37810,5293.4,39364.92,5671.5,45372,24,20000,622.05,0,622.06,0,0,10.5,24,30000,650.06,0,650.07,0,0,9.8,0,0, 
54866,NIIN23323WTDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L2 Diesel 2.3 dci 130ps Tekna+ Tipper [trw],2021,0,Diesel,Tipper,3, ,6,130,2298,0,0,38310,38310,5363.4,39880.92,5746.5,45972,24,20000,634.58,0,634.58,0,0,10.15,24,30000,661.66,0,661.66,0,0,9.8,0,0, 
54867,NIIN2354ATTDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L2 Diesel 2.3 dci 145ps Acenta Tipper [trw],2021,0,Diesel,Tipper,3, ,6,145,2298,0,0,36910,36910,5167.4,38436.12,5536.5,44292,24,20000,633.52,0,633.52,0,0,9.45,24,30000,658.73,0,658.73,0,0,9.1,0,0, 
54868,NIIN23524WTDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L2 Diesel 2.3 dci 145ps Tekna Tipper [trw],2021,0,Diesel,Tipper,3, ,6,145,2298,0,0,38110,38110,5335.4,39674.52,5716.5,45732,24,20000,625.09,0,625.09,0,0,10.5,24,30000,653.1,0,653.1,0,0,9.8,0,0, 
54869,NIIN23324WTDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L2 Diesel 2.3 dci 145ps Tekna+ Tipper [trw],2021,0,Diesel,Tipper,3, ,6,145,2298,0,0,38610,38610,5405.4,40190.52,5791.5,46332,24,20000,636.66,0,636.67,0,0,10.5,24,30000,664.69,0,664.69,0,0,10.15,0,0, 
54870,NIIN2356ATTDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L2 Diesel 2.3 dci 165ps Acenta Tipper [trw],2021,0,Diesel,Tipper,3, ,6,165,2298,0,0,38260,38260,5356.4,39829.32,5739,45912,24,20000,663.95,0,663.95,0,0,9.8,24,30000,690.1,0,690.1,0,0,9.1,0,0, 
54871,NIIN23526WTDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L2 Diesel 2.3 dci 165ps Tekna Tipper [trw],2021,0,Diesel,Tipper,3, ,6,165,2298,0,0,39460,39460,5524.4,41067.72,5919,47352,24,20000,656.46,0,656.46,0,0,10.5,24,30000,684.47,0,684.47,0,0,10.15,0,0, 
54872,NIIN23326WTDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L2 Diesel 2.3 dci 165ps Tekna+ Tipper [trw],2021,0,Diesel,Tipper,3, ,6,165,2298,0,0,39960,39960,5594.4,41583.72,5994,47952,24,20000,667.1,0,667.11,0,0,10.5,24,30000,695.11,0,695.12,0,0,10.15,0,0, 
54873,NIIN2333ARSDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 130ps Acenta Box Van 20m3,2021,0,Diesel,Box Van,3, ,6,130,2298,0,0,36350,36350,5089,37858.2,2181,43620,24,20000,727.55,0,727.55,0,0,10.15,24,30000,754.63,0,754.63,0,0,9.45,0,0, 
54918,NIIN2333TKSDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 130ps Tekna Box Van 20m3,2021,0,Diesel,Box Van,3, ,6,130,2298,0,0,37550,37550,5257,39096.6,2253,45060,24,20000,724.44,0,724.44,0,0,10.85,24,30000,753.38,0,753.38,0,0,10.15,0,0, 
54919,NIIN2333TESDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 130ps Tekna+ Box Van 20m3,2021,0,Diesel,Box Van,3, ,6,130,2298,0,0,38050,38050,5327,39612.6,2283,45660,24,20000,737.85,0,737.84,0,0,10.5,24,30000,765.85,0,765.85,0,0,10.5,0,0, 
54920,NIIN2334ARSDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 145ps Acenta Box Van 20m3,2021,0,Diesel,Box Van,3, ,6,145,2298,0,0,36650,36650,5131,38167.8,2199,43980,24,20000,731.68,0,731.68,0,0,10.15,24,30000,758.77,0,758.76,0,0,9.45,0,0, 
54921,NIIN2334TRSDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 145ps Tekna Box Van 20m3,2021,0,Diesel,Box Van,3, ,6,145,2298,0,0,37850,37850,5299,39406.2,2271,45420,24,20000,727.62,0,727.62,0,0,10.85,24,30000,756.56,0,756.56,0,0,10.5,0,0, 
54922,NIIN2334TESDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 145ps Tekna+ Box Van 20m3,2021,0,Diesel,Box Van,3, ,6,145,2298,0,0,38350,38350,5369,39922.2,2301,46020,24,20000,741.03,0,741.03,0,0,10.85,24,30000,769.97,0,769.97,0,0,10.85,0,0, 
54923,NIIN2336ARSDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 165ps Acenta Box Van 20m3,2021,0,Diesel,Box Van,3, ,6,165,2298,0,0,38000,38000,5320,39561,2280,45600,24,20000,766.1,0,766.1,0,0,10.5,24,30000,794.11,0,794.11,0,0,9.8,0,0, 
54924,NIIN2336TRSDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 165ps Tekna Box Van 20m3,2021,0,Diesel,Box Van,3, ,6,165,2298,0,0,39200,39200,5488,40799.4,2352,47040,24,20000,762.99,0,762.98,0,0,11.2,24,30000,792.85,0,792.85,0,0,10.5,0,0, 
54925,NIIN2336TESDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 165ps Tekna+ Box Van 20m3,2021,0,Diesel,Box Van,3, ,6,165,2298,0,0,39700,39700,5558,41315.4,2382,47640,24,20000,776.38,0,776.38,0,0,11.2,24,30000,806.26,0,806.26,0,0,10.5,0,0, 
54926,NIIN2333ARBDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 130ps Acenta Chassis Cab,2021,0,Diesel,Chassis Cab,3, ,6,130,2298,0,0,32860,32860,4600.4,34256.52,4600.4,39432,24,20000,596.63,0,596.63,0,0,8.05,24,30000,618.09,0,618.1,0,0,7.7,0,0, 
54927,NIIN2333TKBDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 130ps Tekna Chassis Cab,2021,0,Diesel,Chassis Cab,3, ,6,130,2298,0,0,34060,34060,4768.4,35494.92,4768.4,40872,24,20000,587.74,0,587.75,0,0,9.45,24,30000,612.95,0,612.96,0,0,8.4,0,0, 
54928,NIIN2333TEBDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 130ps Tekna+ Chassis Cab,2021,0,Diesel,Chassis Cab,3, ,6,130,2298,0,0,34560,34560,4838.4,36010.92,4838.4,41472,24,20000,600.46,0,600.47,0,0,9.1,24,30000,624.75,0,624.75,0,0,8.75,0,0, 
54929,NIIN2334ARBDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 145ps Acenta Chassis Cab,2021,0,Diesel,Chassis Cab,3, ,6,145,2298,0,0,33160,33160,4642.4,34566.12,4642.4,39792,24,20000,597.91,0,597.91,0,0,8.75,24,30000,621.25,0,621.25,0,0,8.05,0,0, 
54930,NIIN2334TRBDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 145ps Tekna Chassis Cab,2021,0,Diesel,Chassis Cab,3, ,6,145,2298,0,0,34360,34360,4810.4,35804.52,4810.4,41232,24,20000,590.9,0,590.9,0,0,9.45,24,30000,616.11,0,616.11,0,0,8.75,0,0, 
54931,NIIN2334TEBDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 145ps Tekna+ Chassis Cab,2021,0,Diesel,Chassis Cab,3, ,6,145,2298,0,0,34860,34860,4880.4,36320.52,4880.4,41832,24,20000,602.69,0,602.69,0,0,9.45,24,30000,627.9,0,627.9,0,0,8.75,0,0, 
54932,NIIN2336ARBDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 165ps Acenta Chassis Cab,2021,0,Diesel,Chassis Cab,3, ,6,165,2298,0,0,34510,34510,4831.4,35959.32,4831.4,41412,24,20000,629.81,0,629.82,0,0,8.75,24,30000,653.17,0,653.17,0,0,7.7,0,0, 
54933,NIIN2336TRBDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 165ps Tekna Chassis Cab,2021,0,Diesel,Chassis Cab,3, ,6,165,2298,0,0,35710,35710,4999.4,37197.72,4999.4,42852,24,20000,622.81,0,622.81,0,0,9.1,24,30000,647.07,0,647.08,0,0,9.1,0,0, 
54934,NIIN2336TEBDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 165ps Tekna+ Chassis Cab,2021,0,Diesel,Chassis Cab,3, ,6,165,2298,0,0,36210,36210,5069.4,37713.72,5069.4,43452,24,20000,633.66,0,633.66,0,0,9.8,24,30000,659.79,0,659.8,0,0,8.75,0,0, 
54935,NIIN2333ATBDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 130ps Acenta Chassis Cab [trw],2021,0,Diesel,Chassis Cab,3, ,6,130,2298,0,0,33710,33710,4719.4,35133.72,4719.4,40452,24,20000,613.96,0,613.96,0,0,8.4,24,30000,636.35,0,636.36,0,0,8.05,0,0, 
54936,NIIN2333TTBDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 130ps Tekna Chassis Cab [trw],2021,0,Diesel,Chassis Cab,3, ,6,130,2298,0,0,34910,34910,4887.4,36372.12,4887.4,41892,24,20000,605.99,0,606,0,0,9.45,24,30000,631.2,0,631.21,0,0,8.75,0,0, 
54937,NIIN2333TWBDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 130ps Tekna+ Chassis Cab [trw],2021,0,Diesel,Chassis Cab,3, ,6,130,2298,0,0,35410,35410,4957.4,36888.12,4957.4,42492,24,20000,617.79,0,617.79,0,0,9.45,24,30000,643,0,643,0,0,8.75,0,0, 
54938,NIIN2334TTBDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 145ps Acenta Chassis Cab [trw],2021,0,Diesel,Chassis Cab,3, ,6,145,2298,0,0,34010,34010,4761.4,35443.32,4761.4,40812,24,20000,616.17,0,616.17,0,0,8.75,24,30000,639.5,0,639.51,0,0,8.05,0,0, 
54939,NIIN2334TWBDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 145ps Tekna Chassis Cab [trw],2021,0,Diesel,Chassis Cab,3, ,6,145,2298,0,0,35210,35210,4929.4,36681.72,4929.4,42252,24,20000,609.15,0,609.16,0,0,9.45,24,30000,634.36,0,634.37,0,0,8.75,0,0, 
54940,NIIN2334RTBDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 145ps Tekna+ Chassis Cab [trw],2021,0,Diesel,Chassis Cab,3, ,6,145,2298,0,0,35710,35710,4999.4,37197.72,4999.4,42852,24,20000,620.94,0,620.94,0,0,9.45,24,30000,646.15,0,646.15,0,0,9.1,0,0, 
54941,NIIN2336ATBDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 165ps Acenta Chassis Cab [trw],2021,0,Diesel,Chassis Cab,3, ,6,165,2298,0,0,35360,35360,4950.4,36836.52,4950.4,42432,24,20000,648.07,0,648.08,0,0,8.75,24,30000,671.43,0,671.43,0,0,8.05,0,0, 
54942,NIIN2336TTBDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 165ps Tekna Chassis Cab [trw],2021,0,Diesel,Chassis Cab,3, ,6,165,2298,0,0,36560,36560,5118.4,38074.92,5118.4,43872,24,20000,640.12,0,640.13,0,0,9.45,24,30000,665.33,0,665.34,0,0,9.1,0,0, 
54943,NIIN2336TWBDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 165ps Tekna+ Chassis Cab [trw],2021,0,Diesel,Chassis Cab,3, ,6,165,2298,0,0,37060,37060,5188.4,38590.92,5188.4,44472,24,20000,651.92,0,651.92,0,0,9.8,24,30000,678.05,0,678.06,0,0,8.75,0,0, 
54962,NIIN2352VRDDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 130ps Visia Dropside,2021,0,Diesel,Dropside,3, ,6,130,2298,0,0,34910,34910,4887.4,36372.12,5585.6,41892,24,20000,578.64,0,578.65,0,0,9.45,24,30000,603.85,0,603.86,0,0,8.75,0,0, 
54963,NIIN2333ARDDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 130ps Acenta Dropside,2021,0,Diesel,Dropside,3, ,6,130,2298,0,0,35760,35760,5006.4,37249.32,5721.6,42912,24,20000,591.55,0,591.55,0,0,9.45,24,30000,616.76,0,616.76,0,0,8.75,0,0, 
54964,NIIN2333TKDDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 130ps Tekna Dropside,2021,0,Diesel,Dropside,3, ,6,130,2298,0,0,36960,36960,5174.4,38487.72,5913.6,44352,24,20000,582.64,0,582.64,0,0,10.15,24,30000,609.72,0,609.72,0,0,10.15,0,0, 
54965,NIIN2333TEDDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 130ps Tekna+ Dropside,2021,0,Diesel,Dropside,3, ,6,130,2298,0,0,37460,37460,5244.4,39003.72,5993.6,44952,24,20000,594.03,0,594.02,0,0,10.15,24,30000,621.09,0,621.09,0,0,10.15,0,0, 
54966,NIIN2334ARDDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 145ps Acenta Dropside,2021,0,Diesel,Dropside,3, ,6,145,2298,0,0,36060,36060,5048.4,37558.92,5769.6,43272,24,20000,593.52,0,593.52,0,0,9.8,24,30000,619.67,0,619.67,0,0,8.75,0,0, 
54967,NIIN2334TRDDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 145ps Tekna Dropside,2021,0,Diesel,Dropside,3, ,6,145,2298,0,0,37260,37260,5216.4,38797.32,5961.6,44712,24,20000,584.63,0,584.62,0,0,10.5,24,30000,612.63,0,612.63,0,0,9.8,0,0, 
54968,NIIN2334TEDDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 145ps Tekna+ Dropside,2021,0,Diesel,Dropside,3, ,6,145,2298,0,0,37760,37760,5286.4,39313.32,6041.6,45312,24,20000,595.99,0,595.99,0,0,10.5,24,30000,624,0,624,0,0,10.15,0,0, 
54969,NIIN2336ARDDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 165ps Acenta Dropside,2021,0,Diesel,Dropside,3, ,6,165,2298,0,0,37410,37410,5237.4,38952.12,5985.6,44892,24,20000,623.42,0,623.42,0,0,9.8,24,30000,649.56,0,649.56,0,0,9.45,0,0, 
54970,NIIN2336TRDDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 165ps Tekna Dropside,2021,0,Diesel,Dropside,3, ,6,165,2298,0,0,38610,38610,5405.4,40190.52,6177.6,46332,24,20000,615.42,0,615.43,0,0,10.5,24,30000,643.43,0,643.44,0,0,10.15,0,0, 
54971,NIIN2336TEDDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 165ps Tekna+ Dropside,2021,0,Diesel,Dropside,3, ,6,165,2298,0,0,39110,39110,5475.4,40706.52,6257.6,46932,24,20000,626.79,0,626.8,0,0,10.5,24,30000,654.82,0,654.82,0,0,10.15,0,0, 
54972,NIIN2333ATDDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 130ps Acenta Dropside [trw],2021,0,Diesel,Dropside,3, ,6,130,2298,0,0,36610,36610,5125.4,38126.52,5857.6,43932,24,20000,609.13,0,609.13,0,0,9.45,24,30000,634.34,0,634.34,0,0,8.75,0,0, 
54973,NIIN2333TTDDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 130ps Tekna Dropside [trw],2021,0,Diesel,Dropside,3, ,6,130,2298,0,0,37810,37810,5293.4,39364.92,6049.6,45372,24,20000,600.21,0,600.21,0,0,10.5,24,30000,628.21,0,628.22,0,0,9.8,0,0, 
54974,NIIN2333TWDDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 130ps Tekna+ Dropside [trw],2021,0,Diesel,Dropside,3, ,6,130,2298,0,0,38310,38310,5363.4,39880.92,6129.6,45972,24,20000,610.66,0,610.66,0,0,10.5,24,30000,638.67,0,638.67,0,0,10.15,0,0, 
54975,NIIN2334TTDDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 145ps Acenta Dropside [trw],2021,0,Diesel,Dropside,3, ,6,145,2298,0,0,36910,36910,5167.4,38436.12,5905.6,44292,24,20000,611.1,0,611.1,0,0,9.8,24,30000,637.25,0,637.25,0,0,9.1,0,0, 
54976,NIIN2334TWDDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 145ps Tekna Dropside [trw],2021,0,Diesel,Dropside,3, ,6,145,2298,0,0,38110,38110,5335.4,39674.52,6097.6,45732,24,20000,602.17,0,602.18,0,0,10.5,24,30000,630.18,0,630.19,0,0,10.15,0,0, 
54977,NIIN2334RTDDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 145ps Tekna+ Dropside [trw],2021,0,Diesel,Dropside,3, ,6,145,2298,0,0,38610,38610,5405.4,40190.52,6177.6,46332,24,20000,613.55,0,613.56,0,0,10.5,24,30000,641.58,0,641.58,0,0,10.15,0,0, 
54978,NIIN2336ATDDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 165ps Acenta Dropside [trw],2021,0,Diesel,Dropside,3, ,6,165,2298,0,0,38260,38260,5356.4,39829.32,6121.6,45912,24,20000,640.98,0,640.98,0,0,9.8,24,30000,667.13,0,667.13,0,0,9.45,0,0, 
54979,NIIN2336TTDDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 165ps Tekna Dropside [trw],2021,0,Diesel,Dropside,3, ,6,165,2298,0,0,39460,39460,5524.4,41067.72,6313.6,47352,24,20000,632.08,0,632.07,0,0,10.85,24,30000,661.01,0,661.01,0,0,10.15,0,0, 
54980,NIIN2336TWDDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 165ps Tekna+ Dropside [trw],2021,0,Diesel,Dropside,3, ,6,165,2298,0,0,39960,39960,5594.4,41583.72,6393.6,47952,24,20000,643.45,0,643.45,0,0,10.85,24,30000,672.39,0,672.39,0,0,10.15,0,0, 
54999,NIIN2333ATTDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 130ps Acenta Tipper [trw],2021,0,Diesel,Tipper,3, ,6,130,2298,0,0,37310,37310,5223.4,38848.92,5969.6,44772,24,20000,619.64,0,619.64,0,0,9.8,24,30000,645.77,0,645.78,0,0,9.45,0,0, 
55000,NIIN2333TTTDTM2 2  L,Nissan,Interstar,Nissan Interstar R35 L3 Diesel 2.3 dci 130ps Tekna Tipper [trw],2021,0,Diesel,Tipper,3, ,6,130,2298,0,0,38510,38510,5391.4,40087.32,6161.6,46212,24,20000,611.66,0,611.66,0,0,10.5,24,30000,639.67,0,639.67,0,0,10.15,0,0, 
