CAP CODE,Manufacturer,Model,Variant,Basic List Price
IVDA233C6BZDTA2 5  L,Iveco,Daily,Iveco Daily 35C16 Diesel 2.3 H/R Bus Semi-window Crew Van 3520 WB Hi-matic,49325
IVDA233CB6ZDTM2 5  L,Iveco,Daily,Iveco Daily 35C16 Diesel 2.3 High Roof Bus Semi-window Crew Van 4100 WB,49245
IVDA233BL5ZDTA2 5  L,Iveco,Daily,Iveco Daily 35C16 Diesel 2.3 H/R Bus Semi-window Crew Van 3520L WB Hi-matic,49995
IVDA233CB6ZDTA2 5  L,Iveco,Daily,Iveco Daily 35C16 Diesel 2.3 H/R Bus Semi-window Crew Van 4100 WB Hi-matic,51340
IVDA233L6BZDTM2 5  L,Iveco,Daily,Iveco Daily 35C16 Diesel 2.3 High Roof Bus Semi-window Crew Van 4100L WB,52410
IVDA233L6BZDTA2 5  L,Iveco,Daily,Iveco Daily 35C16 Diesel 2.3 H/R Bus Semi-window Crew Van 4100L WB Hi-matic,54505
IVDA303C8BVDTM2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 Business Van 3520 WB,40890
IVDA303C8BHDTM2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 High Roof Business Van 3520 WB,41310
IVDA303C8BVDTA2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 Business Van 3520 WB Hi-matic,42985
IVDA303C8BHDTA2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 High Roof Business Van 3520 WB Hi-matic,43405
IVDA303L8BHDTA2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 High Roof Business Van 3520L WB Hi-matic,43990
IVDA3038CBHDTM2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 High Roof Business Van 4100 WB,43155
IVDA303L8BHDTM2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 High Roof Business Van 3520L WB,41895
IVDA3038CBHDTA2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 High Roof Business Van 4100 WB Hi-matic,45250
IVDA3038BCHDTM2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 High Roof Business Van 4100L WB,46240
IVDA3038BCHDTA2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 High Roof Business Van 4100L WB Hi-matic,48335
IVDA303L8B9DTM2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 Extra High Roof Business Van 3520L WB,42650
IVDA303L8B9DTA2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 Extra High Roof Business Van 3520L WB Hi-matic,44745
IVDA3038CB9DTM2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 Extra High Roof Business Van 4100 WB,43910
IVDA3038CB9DTA2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 Extra High Roof Business Van 4100 WB Hi-matic,46005
IVDA3038BC9DTM2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 Extra High Roof Business Van 4100L WB,46995
IVDA3038BC9DTA2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 Extra High Roof Business Van 4100L WB Hi-matic,49090
IVDA303C8BZDTM2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 High Roof Bus Semi-window Crew Van 3520 WB,48740
IVDA303L8BZDTM2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 High Roof Bus Semi-window Crew Van 3520L WB,49410
IVDA303C8BZDTA2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 H/R Bus Semi-window Crew Van 3520 WB Hi-matic,50835
IVDA303L8BZDTA2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 H/R Bus Semi-window Crew Van 3520L WB Hi-matic,51505
IVDA3038CBZDTM2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 High Roof Bus Semi-window Crew Van 4100 WB,50755
IVDA3038CBZDTA2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 H/R Bus Semi-window Crew Van 4100 WB Hi-matic,52850
IVDA3038BCZDTM2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 High Roof Bus Semi-window Crew Van 4100L WB,53920
IVDA3038BCZDTA2 5  L,Iveco,Daily,Iveco Daily 35C18 Diesel 3.0 H/R Bus Semi-window Crew Van 4100L WB Hi-matic,56015
IVDA303C2BVDTA2 5  L,Iveco,Daily,Iveco Daily 35C21 Diesel 3.0 Business Van 3520 WB Hi-matic,46590
IVDA3034BLHDTA2 5  L,Iveco,Daily,Iveco Daily 35C21 Diesel 3.0 High Roof Business Van 4100L WB Hi-matic,51940
IVDA303C2BHDTA2 5  L,Iveco,Daily,Iveco Daily 35C21 Diesel 3.0 High Roof Business Van 3520 WB Hi-matic,47010
IVDA303CB2HDTA2 5  L,Iveco,Daily,Iveco Daily 35C21 Diesel 3.0 High Roof Business Van 3520L WB Hi-matic,47595
IVDA303CB29DTA2 5  L,Iveco,Daily,Iveco Daily 35C21 Diesel 3.0 Extra High Roof Business Van 3520L WB Hi-matic,48350
IVDA30B3C29DTA2 5  L,Iveco,Daily,Iveco Daily 35C21 Diesel 3.0 Extra High Roof Business Van 4100 WB Hi-matic,49610
IVDA30B3C2HDTA2 5  L,Iveco,Daily,Iveco Daily 35C21 Diesel 3.0 High Roof Business Van 4100 WB Hi-matic,48855
IVDA3034BL9DTA2 5  L,Iveco,Daily,Iveco Daily 35C21 Diesel 3.0 Extra High Roof Business Van 4100L WB Hi-matic,52695
IVDA303C2BZDTA2 5  L,Iveco,Daily,Iveco Daily 35C21 Diesel 3.0 H/R Bus Semi-window Crew Van 3520 WB Hi-matic,52345
IVDA303CB2ZDTA2 5  L,Iveco,Daily,Iveco Daily 35C21 Diesel 3.0 H/R Bus Semi-window Crew Van 3520L WB Hi-matic,53015
IVDA30B3C2ZDTA2 5  L,Iveco,Daily,Iveco Daily 35C21 Diesel 3.0 H/R Bus Semi-window Crew Van 4100 WB Hi-matic,54360
IVDA3034BLZDTA2 5  L,Iveco,Daily,Iveco Daily 35C21 Diesel 3.0 H/R Bus Semi-window Crew Van 4100L WB Hi-matic,57525
MESP2053PG1DTM2 5  L,Mercedes-benz,Sprinter,Mercedes-benz Sprinter 315CDI L3 Diesel RWD 3.5t Progressive Crew Cab,42920
MESP2053PG1DTA2 5  L,Mercedes-benz,Sprinter,Mercedes-benz Sprinter 315CDI L3 Diesel RWD 3.5t Progressive Crew Cab 9G-Tronic,44950
IVDA235S2BBDTM2 5  L,Iveco,Daily,Iveco Daily 35S12 Diesel 2.3 Business Chassis Cab 3000 WB,32525
IVDA23323BBDTM2 5  L,Iveco,Daily,Iveco Daily 35S12 Diesel 2.3 Business Chassis Cab 3450 WB,32775
IVDA235S7BBDTM2 5  L,Iveco,Daily,Iveco Daily 35S12 Diesel 2.3 Business Chassis Cab 3750 WB,33030
IVDA23354BBDTM2 5  L,Iveco,Daily,Iveco Daily 35S12 Diesel 2.3 Business Chassis Cab 4100 WB,33280
IVDA235S2BDDTM2 5  L,Iveco,Daily,Iveco Daily 35S12 Diesel 2.3 Business Dropside 3000 WB,34540
IVDA23323BDDTM2 5  L,Iveco,Daily,Iveco Daily 35S12 Diesel 2.3 Business Dropside 3450 WB,34790
IVDA235S7BDDTM2 5  L,Iveco,Daily,Iveco Daily 35S12 Diesel 2.3 Business Dropside 3750 WB,35045
IVDA23354BDDTM2 5  L,Iveco,Daily,Iveco Daily 35S12 Diesel 2.3 Business Dropside 4100 WB,35295
IVDA23323BTDTM2 5  L,Iveco,Daily,Iveco Daily 35S12 Diesel 2.3 Business Tipper 3450 WB,37385
IVDA23343BTDTM2 5  L,Iveco,Daily,Iveco Daily 35S12 Diesel 2.3 Business 3-way Tipper 3450 WB,37640
IVDA233SB3BDTM2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Chassis Cab 3000 WB,33865
IVDA233SB3BDTA2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Chassis Cab 3000 WB Hi-matic,35960
IVDA235S4BBDTM2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Chassis Cab 3450 WB,34115
IVDA235S4BBDTA2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Chassis Cab 3450 WB Hi-matic,36210
IVDA235SB7BDTM2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Chassis Cab 3750 WB,34370
IVDA235SB7BDTA2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Chassis Cab 3750 WB Hi-matic,36465
IVDA233S4BBDTM2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Chassis Cab 4100 WB,34620
IVDA233S4BBDTA2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Chassis Cab 4100 WB Hi-matic,36715
IVDA233SB3DDTM2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Dropside 3000 WB,35880
IVDA233SB3DDTA2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Dropside 3000 WB Hi-matic,37975
IVDA235S4BDDTM2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Dropside 3450 WB,36130
IVDA235S4BDDTA2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Dropside 3450 WB Hi-matic,38225
IVDA235SB7DDTM2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Dropside 3750 WB,36385
IVDA235SB7DDTA2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Dropside 3750 WB Hi-matic,38480
IVDA233S4BDDTM2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Dropside 4100 WB,36635
IVDA233S4BDDTA2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Dropside 4100 WB Hi-matic,38730
IVDA235S4BTDTM2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Tipper 3450 WB,38725
IVDA235S4BTDTA2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Tipper 3450 WB Hi-matic,40820
IVDA23S45BTDTM2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business 3-way Tipper 3450 WB,38980
IVDA23S45BTDTA2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business 3-way Tipper 3450 WB Hi-matic,41075
IVDA233S6BBDTA2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Chassis Cab 3000 WB Hi-matic,37135
IVDA233S6BBDTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Chassis Cab 3000 WB,35040
IVDA23S64BBDTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Chassis Cab 3450 WB,35290
IVDA23S64BBDTA2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Chassis Cab 3450 WB Hi-matic,37385
IVDA23S75BBDTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Chassis Cab 3750 WB,35545
IVDA23S75BBDTA2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Chassis Cab 3750 WB Hi-matic,37640
IVDA23B5S4BDTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Chassis Cab 4100 WB,35795
IVDA23B5S4BDTA2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Chassis Cab 4100 WB Hi-matic,37890
IVDA233S6BDDTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Dropside 3000 WB,37055
IVDA233S6BDDTA2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Dropside 3000 WB Hi-matic,39150
IVDA23S64BDDTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Dropside 3450 WB,37305
IVDA23S64BDDTA2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Dropside 3450 WB Hi-matic,39400
IVDA23S75BDDTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Dropside 3750 WB,37560
IVDA23S75BDDTA2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Dropside 3750 WB Hi-matic,39655
IVDA23B5S4DDTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Dropside 4100 WB,37810
IVDA23B5S4DDTA2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Dropside 4100 WB Hi-matic,39905
IVDA23S64BTDTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Tipper 3450 WB,39900
IVDA23S64BTDTA2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Tipper 3450 WB Hi-matic,41995
IVDA2364BSTDTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business 3-way Tipper 3450 WB,40155
IVDA2364BSTDTA2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business 3-way Tipper 3450 WB Hi-matic,42250
IVDA30B85SBDTM2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Chassis Cab 3000 WB,36550
IVDA30B85SBDTA2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Chassis Cab 3000 WB Hi-matic,38645
IVDA305SB8BDTM2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Chassis Cab 3450 WB,36800
IVDA305SB8BDTA2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Chassis Cab 3450 WB Hi-matic,38895
IVDA30S85BBDTM2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Chassis Cab 3750 WB,37055
IVDA30S85BBDTA2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Chassis Cab 3750 WB Hi-matic,39150
IVDA30S58BBDTA2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Chassis Cab 4100 WB Hi-matic,39400
IVDA30S58BBDTM2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Chassis Cab 4100 WB,37305
IVDA30S85BDDTA2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Dropside 3750 WB Hi-matic,41165
IVDA30B85SDDTM2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Dropside 3000 WB,38565
IVDA305SB8DDTA2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Dropside 3450 WB Hi-matic,40910
IVDA305SB8DDTM2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Dropside 3450 WB,38815
IVDA30S85BDDTM2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Dropside 3750 WB,39070
IVDA30B85SDDTA2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Dropside 3000 WB Hi-matic,40660
IVDA30S58BDDTM2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Dropside 4100 WB,39320
IVDA30S58BDDTA2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Dropside 4100 WB Hi-matic,41415
IVDA305SB8TDTM2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Tipper 3450 WB,41410
IVDA30B58STDTA2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business 3-way Tipper 3450 WB Hi-matic,43760
IVDA305SB8TDTA2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Tipper 3450 WB Hi-matic,43505
IVDA30B58STDTM2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business 3-way Tipper 3450 WB,41665
IVDA30B2S3BDTA2 5  L,Iveco,Daily,Iveco Daily 35S21 Diesel 3.0 Business Chassis Cab 3000 WB Hi-matic,40155
IVDA302BS3BDTA2 5  L,Iveco,Daily,Iveco Daily 35S21 Diesel 3.0 Business Chassis Cab 3450 WB Hi-matic,40405
IVDA30B3S2BDTA2 5  L,Iveco,Daily,Iveco Daily 35S21 Diesel 3.0 Business Chassis Cab 4100 WB Hi-matic,40910
IVDA307BS2BDTA2 5  L,Iveco,Daily,Iveco Daily 35S21 Diesel 3.0 Business Chassis Cab 3750 WB Hi-matic,40660
IVDA30B2S3DDTA2 5  L,Iveco,Daily,Iveco Daily 35S21 Diesel 3.0 Business Dropside 3000 WB Hi-matic,42170
IVDA302BS3DDTA2 5  L,Iveco,Daily,Iveco Daily 35S21 Diesel 3.0 Business Dropside 3450 WB Hi-matic,42420
IVDA307BS2DDTA2 5  L,Iveco,Daily,Iveco Daily 35S21 Diesel 3.0 Business Dropside 3750 WB Hi-matic,42675
IVDA30B3S2DDTA2 5  L,Iveco,Daily,Iveco Daily 35S21 Diesel 3.0 Business Dropside 4100 WB Hi-matic,42925
IVDA302BS3TDTA2 5  L,Iveco,Daily,Iveco Daily 35S21 Diesel 3.0 Business Tipper 3450 WB Hi-matic,45015
IVDA303BS2TDTA2 5  L,Iveco,Daily,Iveco Daily 35S21 Diesel 3.0 Business 3-way Tipper 3450 WB Hi-matic,45270
IVDA23323B1DTM2 5  L,Iveco,Daily,Iveco Daily 35S12 Diesel 2.3 Business Crew Cab Chassis 3450 WB,35705
IVDA235S7B1DTM2 5  L,Iveco,Daily,Iveco Daily 35S12 Diesel 2.3 Business Crew Cab Chassis 3750 WB,35960
IVDA23354B1DTM2 5  L,Iveco,Daily,Iveco Daily 35S12 Diesel 2.3 Business Crew Cab Chassis 4100 WB,36210
IVDA235S7BMDTM2 5  L,Iveco,Daily,Iveco Daily 35S12 Diesel 2.3 Business Crew Cab Tipper 3750 WB,40570
IVDA23B3S3MDTM2 5  L,Iveco,Daily,Iveco Daily 35S12 Diesel 2.3 Business Crew Cab 3-way Tipper 3750 WB,40825
IVDA23323BJDTM2 5  L,Iveco,Daily,Iveco Daily 35S12 Diesel 2.3 Business Crew Cab Dropside 3450 WB,37720
IVDA235S7BJDTM2 5  L,Iveco,Daily,Iveco Daily 35S12 Diesel 2.3 Business Crew Cab Dropside 3750 WB,37975
IVDA23354BJDTM2 5  L,Iveco,Daily,Iveco Daily 35S12 Diesel 2.3 Business Crew Cab Dropside 4100 WB,38225
IVDA235S4B1DTM2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Crew Cab Chassis 3450 WB,37045
IVDA235SB71DTM2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Crew Cab Chassis 3750 WB,37300
IVDA233S4B1DTA2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Crew Cab Chassis 4100 WB Hi-matic,39645
IVDA235SB71DTA2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Crew Cab Chassis 3750 WB Hi-matic,39395
IVDA233S4B1DTM2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Crew Cab Chassis 4100 WB,37550
IVDA235S4B1DTA2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Crew Cab Chassis 3450 WB Hi-matic,39140
IVDA235SB7MDTM2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Crew Cab Tipper 3750 WB,41910
IVDA235SB7MDTA2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Crew Cab Tipper 3750 WB Hi-matic,44005
IVDA23U5S3MDTM2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Crew Cab 3-way Tipper 3750 WB,42165
IVDA235S4BJDTM2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Crew Cab Dropside 3450 WB,39060
IVDA23U5S3MDTA2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Bus Crew Cab 3-way Tipper 3750 WB Hi-matic,44260
IVDA235S4BJDTA2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Crew Cab Dropside 3450 WB Hi-matic,41155
IVDA235SB7JDTM2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Crew Cab Dropside 3750 WB,39315
IVDA235SB7JDTA2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Crew Cab Dropside 3750 WB Hi-matic,41410
IVDA233S4BJDTA2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Crew Cab Dropside 4100 WB Hi-matic,41660
IVDA233S4BJDTM2 5  L,Iveco,Daily,Iveco Daily 35S14 Diesel 2.3 Business Crew Cab Dropside 4100 WB,39565
IVDA23S75B1DTA2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Crew Cab Chassis 3750 WB Hi-matic,40570
IVDA23S75B1DTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Crew Cab Chassis 3750 WB,38475
IVDA23B5S41DTA2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Crew Cab Chassis 4100 WB Hi-matic,40820
IVDA23S64B1DTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Crew Cab Chassis 3450 WB,38220
IVDA23S64B1DTA2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Crew Cab Chassis 3450 WB Hi-matic,40315
IVDA23B5S41DTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Crew Cab Chassis 4100 WB,38725
IVDA23S75BMDTA2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Crew Cab Tipper 3750 WB Hi-matic,45180
IVDA23S75BMDTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Crew Cab Tipper 3750 WB,43085
IVDA2335SUMDTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Crew Cab 3-way Tipper 3750 WB,43340
IVDA2335SUMDTA2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Bus Crew Cab 3-way Tipper 3750 WB Hi-matic,45435
IVDA23S64BJDTA2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Crew Cab Dropside 3450 WB Hi-matic,42330
IVDA23S64BJDTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Crew Cab Dropside 3450 WB,40235
IVDA23S75BJDTA2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Crew Cab Dropside 3750 WB Hi-matic,42585
IVDA23B5S4JDTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Crew Cab Dropside 4100 WB,40740
IVDA23B5S4JDTA2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Crew Cab Dropside 4100 WB Hi-matic,42835
IVDA30S64B1DTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 3.0 Business Crew Cab Chassis 3450 WB,38725
IVDA30S75B1DTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 3.0 Business Crew Cab Chassis 3750 WB,38980
IVDA30S64BJDTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 3.0 Business Crew Cab Dropside 3450 WB,40740
IVDA30B5S41DTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 3.0 Business Crew Cab Chassis 4100 WB,39230
IVDA30S75BJDTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 3.0 Business Crew Cab Dropside 3750 WB,40995
IVDA30B5S4JDTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 3.0 Business Crew Cab Dropside 4100 WB,41245
IVDA30S75BMDTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 3.0 Business Crew Cab Tipper 3750 WB,43590
IVDA3035SUMDTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 3.0 Business Crew Cab 3-way Tipper 3750 WB,43845
IVDA23S75BJDTM2 5  L,Iveco,Daily,Iveco Daily 35S16 Diesel 2.3 Business Crew Cab Dropside 3750 WB,40490
IVDA30S85B1DTM2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Crew Cab Chassis 3750 WB,39985
IVDA305SB81DTA2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Crew Cab Chassis 3450 WB Hi-matic,41825
IVDA30S58B1DTA2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Crew Cab Chassis 4100 WB Hi-matic,42330
IVDA30S58B1DTM2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Crew Cab Chassis 4100 WB,40235
IVDA30S85B1DTA2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Crew Cab Chassis 3750 WB Hi-matic,42080
IVDA305SB81DTM2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Crew Cab Chassis 3450 WB,39730
IVDA30S85BMDTM2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Crew Cab Tipper 3750 WB,44595
IVDA30S85BMDTA2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Crew Cab Tipper 3750 WB Hi-matic,46690
IVDA3035USMDTM2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Crew Cab 3-way Tipper 3750 WB,44850
IVDA3035USMDTA2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Bus Crew Cab 3-way Tipper 3750 WB Hi-matic,46945
IVDA305SB8JDTA2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Crew Cab Dropside 3450 WB Hi-matic,43840
IVDA305SB8JDTM2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Crew Cab Dropside 3450 WB,41745
IVDA30S85BJDTM2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Crew Cab Dropside 3750 WB,42000
IVDA30S85BJDTA2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Crew Cab Dropside 3750 WB Hi-matic,44095
IVDA30S58BJDTM2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Crew Cab Dropside 4100 WB,42250
IVDA30S58BJDTA2 5  L,Iveco,Daily,Iveco Daily 35S18 Diesel 3.0 Business Crew Cab Dropside 4100 WB Hi-matic,44345
IVDA30B3S21DTA2 5  L,Iveco,Daily,Iveco Daily 35S21 Diesel 3.0 Business Crew Cab Chassis 4100 WB Hi-matic,43840
IVDA30B3S2JDTA2 5  L,Iveco,Daily,Iveco Daily 35S21 Diesel 3.0 Business Crew Cab Dropside 4100 WB Hi-matic,45855
IVDA302BS31DTA2 5  L,Iveco,Daily,Iveco Daily 35S21 Diesel 3.0 Business Crew Cab Chassis 3450 WB Hi-matic,43005
IVDA307BS2JDTA2 5  L,Iveco,Daily,Iveco Daily 35S21 Diesel 3.0 Business Crew Cab Dropside 3750 WB Hi-matic,45605
IVDA307BS21DTA2 5  L,Iveco,Daily,Iveco Daily 35S21 Diesel 3.0 Business Crew Cab Chassis 3750 WB Hi-matic,43590
IVDA302BS3JDTA2 5  L,Iveco,Daily,Iveco Daily 35S21 Diesel 3.0 Business Crew Cab Dropside 3450 WB Hi-matic,45020
IVDA307BS2MDTA2 5  L,Iveco,Daily,Iveco Daily 35S21 Diesel 3.0 Business Crew Cab Tipper 3750 WB Hi-matic,48200
